date,temperature_2m_c,humidity_2m_pct,precipitation_mm,wind_speed_10m_ms,solar_irradiance_kwh_m2,demand_mwh,generation_mwh,peak_demand_mw,coal_share,gas_share,hydro_share,nuclear_share,solar_share,wind_share,owid_co2,owid_coal_co2,owid_oil_co2,owid_gas_co2,population,owid_co2_per_capita
2014-09-22,27.61,63.76,3.57,4.96,5.138,128022.6,129388.0,7261.1,0.6559,0.06,0.06,0.05,0.0773,0.0969,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-23,25.44,78.46,3.6,5.45,5.587,127849.8,128439.0,7260.0,0.649,0.06,0.06,0.05,0.0798,0.1012,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-24,27.12,81.48,0.0,4.32,5.502,127539.0,127548.7,7088.8,0.6595,0.06,0.06,0.05,0.0793,0.0912,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-25,26.49,80.02,0.0,5.91,4.96,123918.7,123367.8,7052.1,0.6483,0.06,0.06,0.05,0.0764,0.1053,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-26,28.34,73.63,0.0,5.01,5.29,118649.4,119384.6,6967.1,0.6544,0.06,0.06,0.05,0.0782,0.0974,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-27,25.59,73.3,3.18,5.57,5.407,119547.8,119090.2,6707.4,0.6488,0.06,0.06,0.05,0.0789,0.1023,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-28,25.37,77.89,4.19,5.67,4.928,109658.1,109462.5,6228.0,0.6505,0.06,0.06,0.05,0.0763,0.1032,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-29,25.74,80.3,4.68,4.39,5.716,118131.6,116800.8,6792.5,0.6575,0.06,0.06,0.05,0.0806,0.0919,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-09-30,25.31,79.2,0.0,5.6,4.812,116739.8,118132.0,6359.9,0.6517,0.06,0.06,0.05,0.0757,0.1026,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-01,26.68,82.01,0.0,4.2,5.137,125636.0,127649.4,6644.5,0.6622,0.06,0.06,0.05,0.0775,0.0903,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-02,23.48,69.83,3.16,4.22,4.63,114015.3,114313.9,6583.3,0.6648,0.06,0.06,0.05,0.0748,0.0904,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-03,24.16,74.75,2.91,6.2,5.085,116630.2,116121.5,6532.2,0.6447,0.06,0.06,0.05,0.0773,0.108,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-04,24.08,70.65,3.87,5.67,4.657,107192.0,108248.3,6101.3,0.6516,0.06,0.06,0.05,0.075,0.1034,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-05,26.65,74.14,6.5,6.24,4.909,122728.9,123512.7,6507.9,0.6452,0.06,0.06,0.05,0.0764,0.1084,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-06,27.58,82.72,0.0,4.75,4.439,117964.6,117500.1,6555.0,0.6609,0.06,0.06,0.05,0.0738,0.0953,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-07,25.17,77.44,0.0,5.02,5.256,118196.9,119616.6,6492.6,0.654,0.06,0.06,0.05,0.0783,0.0976,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-08,25.03,92.6,0.0,5.26,5.083,112502.1,112080.8,6138.5,0.6528,0.06,0.06,0.05,0.0774,0.0998,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-09,25.28,78.28,0.0,4.92,5.321,115432.3,114005.4,6476.8,0.6545,0.06,0.06,0.05,0.0788,0.0968,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-10,26.65,77.64,0.0,4.46,4.801,122378.4,122359.1,6925.6,0.6614,0.06,0.06,0.05,0.0759,0.0927,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-11,23.88,78.08,0.0,4.35,5.301,122646.6,124037.8,6633.5,0.6595,0.06,0.06,0.05,0.0787,0.0918,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-12,25.35,73.77,0.0,5.0,4.901,115091.1,115266.9,6346.9,0.6559,0.06,0.06,0.05,0.0765,0.0975,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-13,26.25,77.4,8.27,4.21,4.909,110543.6,109302.6,6369.9,0.6628,0.06,0.06,0.05,0.0766,0.0906,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-14,25.59,84.66,4.06,4.17,5.592,115372.6,114965.2,6625.9,0.6593,0.06,0.06,0.05,0.0804,0.0903,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-15,25.13,78.73,5.68,5.05,4.665,108877.4,110234.4,6195.7,0.6567,0.06,0.06,0.05,0.0753,0.098,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-16,26.14,73.43,0.0,4.73,5.247,115250.1,115623.3,6292.2,0.6562,0.06,0.06,0.05,0.0786,0.0953,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-17,21.27,72.78,0.0,5.33,4.969,113043.7,113078.9,6121.3,0.6524,0.06,0.06,0.05,0.077,0.1006,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-18,25.62,75.77,0.0,4.5,4.584,119747.2,119650.9,6372.0,0.6619,0.06,0.06,0.05,0.075,0.0932,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-19,23.85,79.05,14.96,4.38,4.307,109848.1,111089.3,6305.9,0.6644,0.06,0.06,0.05,0.0734,0.0922,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-20,22.27,85.91,0.0,4.96,4.389,112024.4,113217.1,6283.9,0.6587,0.06,0.06,0.05,0.0739,0.0974,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-21,25.27,70.83,0.0,4.2,5.13,120232.8,118608.2,6843.9,0.6613,0.06,0.06,0.05,0.0781,0.0906,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-22,26.35,77.09,13.29,4.27,5.326,112864.4,113981.6,6386.4,0.6596,0.06,0.06,0.05,0.0792,0.0912,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-23,24.34,80.0,0.0,4.27,4.735,115539.4,116193.8,6346.1,0.6628,0.06,0.06,0.05,0.0759,0.0913,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-24,25.72,68.26,4.39,4.49,4.737,111562.7,113395.7,6289.5,0.6608,0.06,0.06,0.05,0.076,0.0933,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-25,26.54,74.38,0.0,5.66,4.943,101152.8,101133.5,5499.9,0.6492,0.06,0.06,0.05,0.0771,0.1037,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-26,26.11,75.42,0.0,3.75,4.681,98087.7,99250.3,5601.1,0.6676,0.06,0.06,0.05,0.0757,0.0867,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-27,26.49,74.84,0.0,5.33,5.025,111022.1,111598.2,6128.4,0.6516,0.06,0.06,0.05,0.0776,0.1007,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-28,25.29,80.88,10.63,4.97,4.728,107248.9,106107.9,6111.9,0.6564,0.06,0.06,0.05,0.076,0.0976,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-29,24.39,78.87,7.28,5.44,4.658,106385.3,107524.2,6303.1,0.6525,0.06,0.06,0.05,0.0757,0.1018,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-30,22.17,76.61,5.14,6.36,4.351,101372.1,102243.3,5869.9,0.646,0.06,0.06,0.05,0.074,0.11,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-10-31,23.9,82.61,0.0,5.32,4.251,108628.4,107976.7,6096.0,0.6558,0.06,0.06,0.05,0.0735,0.1007,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-01,23.09,90.48,0.0,4.99,3.462,108634.0,109002.9,5814.8,0.6631,0.06,0.06,0.05,0.0691,0.0978,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-02,26.98,90.08,8.42,3.62,4.985,101927.1,104126.4,5811.3,0.6668,0.06,0.06,0.05,0.0776,0.0856,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-03,23.89,68.8,12.74,3.67,4.488,106575.2,106113.7,6028.4,0.669,0.06,0.06,0.05,0.0749,0.0861,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-04,24.25,83.89,8.45,4.57,4.386,99769.6,100544.0,5544.3,0.6615,0.06,0.06,0.05,0.0743,0.0942,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-05,24.78,79.44,0.0,3.31,3.83,91667.5,90709.7,5246.5,0.6758,0.06,0.06,0.05,0.0713,0.083,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-06,24.09,81.53,0.0,4.68,4.275,99339.6,98822.7,5667.5,0.6611,0.06,0.06,0.05,0.0738,0.0951,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-07,26.21,78.29,0.0,3.0,4.217,103018.3,103904.9,5789.3,0.6763,0.06,0.06,0.05,0.0735,0.0802,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-08,23.17,81.46,5.51,4.95,4.196,92885.6,93170.5,5292.5,0.6591,0.06,0.06,0.05,0.0734,0.0976,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-09,24.21,81.74,12.03,4.04,4.578,95515.3,95370.9,5650.4,0.665,0.06,0.06,0.05,0.0755,0.0895,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-10,22.97,77.43,0.0,4.28,4.492,109686.1,111608.3,6286.5,0.6633,0.06,0.06,0.05,0.0751,0.0917,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-11,22.19,75.59,0.0,3.73,3.961,111127.7,110158.9,6154.9,0.6711,0.06,0.06,0.05,0.0721,0.0868,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-12,23.09,78.34,0.0,3.01,3.972,109474.8,109369.7,6058.3,0.6774,0.06,0.06,0.05,0.0722,0.0804,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-13,23.82,82.5,0.0,4.87,3.96,114444.6,115064.7,6219.3,0.6609,0.06,0.06,0.05,0.0722,0.0969,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-14,23.29,84.75,6.07,4.9,5.037,102452.7,101611.0,5579.4,0.6545,0.06,0.06,0.05,0.0782,0.0973,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-15,22.93,86.33,0.0,3.86,4.915,94518.9,95047.4,5454.7,0.6644,0.06,0.06,0.05,0.0776,0.088,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-16,21.99,78.29,4.07,4.44,4.084,100930.9,102066.1,5799.9,0.6638,0.06,0.06,0.05,0.073,0.0932,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-17,23.69,83.01,5.74,3.78,3.68,99357.5,99293.3,5702.5,0.6719,0.06,0.06,0.05,0.0707,0.0873,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-18,21.83,87.12,3.75,4.16,4.407,101051.8,100409.8,5713.3,0.6644,0.06,0.06,0.05,0.0748,0.0908,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-19,24.76,88.38,8.49,4.42,4.369,112793.9,112497.9,6459.8,0.6623,0.06,0.06,0.05,0.0746,0.093,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-20,23.87,81.07,5.22,4.27,4.454,103771.6,101044.0,5870.7,0.6631,0.06,0.06,0.05,0.0751,0.0917,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-21,21.85,80.13,5.76,4.71,4.593,111257.9,112433.0,6415.8,0.6584,0.06,0.06,0.05,0.0759,0.0957,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-22,23.34,82.64,0.0,4.19,4.483,92496.2,92787.2,5100.0,0.6636,0.06,0.06,0.05,0.0753,0.0911,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-23,22.75,74.62,4.12,3.87,3.925,92522.1,92405.1,5346.6,0.6695,0.06,0.06,0.05,0.0723,0.0882,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-24,24.14,80.38,4.47,3.37,4.411,102928.2,101264.0,5956.1,0.6713,0.06,0.06,0.05,0.075,0.0838,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-25,25.46,86.02,0.0,3.51,4.599,105341.5,106562.5,5849.2,0.6689,0.06,0.06,0.05,0.0761,0.085,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-26,21.27,85.42,7.14,4.26,4.039,93024.1,92663.5,5137.5,0.6653,0.06,0.06,0.05,0.073,0.0917,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-27,23.85,79.96,3.4,2.84,4.39,101293.8,101917.0,5738.4,0.676,0.06,0.06,0.05,0.075,0.0791,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-28,23.49,82.9,5.38,4.38,4.084,120498.9,120545.4,6629.2,0.6639,0.06,0.06,0.05,0.0733,0.0929,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-29,24.57,76.65,0.0,3.52,4.969,102034.2,100437.5,5624.1,0.6666,0.06,0.06,0.05,0.0783,0.0852,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-11-30,23.98,85.82,14.85,3.17,3.8,107215.7,108629.3,5742.2,0.6762,0.06,0.06,0.05,0.0717,0.0821,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-01,22.72,81.13,0.0,2.98,4.662,101443.9,102588.8,5601.0,0.6731,0.06,0.06,0.05,0.0766,0.0803,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-02,23.29,79.94,4.57,4.01,3.667,109528.7,110420.3,5895.2,0.6693,0.06,0.06,0.05,0.071,0.0896,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-03,22.67,79.41,0.0,3.57,4.874,103408.2,103785.5,5812.8,0.6665,0.06,0.06,0.05,0.0778,0.0857,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-04,25.11,81.19,6.36,4.51,3.842,114069.1,112760.2,6188.7,0.6639,0.06,0.06,0.05,0.0721,0.0941,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-05,23.74,78.87,0.0,2.77,4.303,113998.2,115045.8,6181.5,0.6768,0.06,0.06,0.05,0.0747,0.0785,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-06,26.19,85.48,0.0,3.15,3.661,100684.2,102954.6,5691.1,0.6769,0.06,0.06,0.05,0.0711,0.082,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-07,23.65,79.14,0.0,3.41,3.755,97335.3,97497.0,5584.5,0.674,0.06,0.06,0.05,0.0717,0.0844,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-08,22.82,91.04,0.0,2.99,4.537,92510.0,92681.8,5282.1,0.6733,0.06,0.06,0.05,0.0761,0.0806,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-09,21.78,90.25,4.21,3.42,4.579,94758.5,93761.8,5276.3,0.6692,0.06,0.06,0.05,0.0763,0.0844,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-10,21.42,76.07,6.01,3.58,4.3,101102.5,99059.8,5875.3,0.6693,0.06,0.06,0.05,0.0748,0.0859,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-11,21.71,81.8,0.0,3.65,4.472,107776.0,107442.8,6143.8,0.6677,0.06,0.06,0.05,0.0758,0.0866,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-12,24.13,77.44,0.0,4.24,4.576,115548.9,117318.7,6302.2,0.6618,0.06,0.06,0.05,0.0764,0.0918,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-13,24.46,79.34,0.0,2.53,3.968,95956.0,97293.4,5307.3,0.6805,0.06,0.06,0.05,0.073,0.0765,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-14,21.76,93.27,2.55,3.48,3.716,85009.8,84996.7,5111.6,0.6733,0.06,0.06,0.05,0.0716,0.0851,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-15,25.0,79.35,0.0,2.87,4.199,106093.0,106602.4,6196.9,0.6761,0.06,0.06,0.05,0.0744,0.0796,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-16,23.22,83.31,0.0,3.49,4.001,105825.8,104589.3,5630.1,0.6716,0.06,0.06,0.05,0.0733,0.0851,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-17,24.06,84.33,0.0,3.46,4.337,98762.3,98921.5,5389.1,0.6699,0.06,0.06,0.05,0.0752,0.0849,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-18,25.99,75.02,0.0,2.58,4.392,100647.7,100170.2,5757.8,0.6774,0.06,0.06,0.05,0.0755,0.0771,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-19,25.08,75.83,0.0,2.61,3.962,98247.5,98350.3,5763.8,0.6796,0.06,0.06,0.05,0.0731,0.0773,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-20,23.59,73.66,0.0,3.43,4.446,104857.3,104621.7,6110.5,0.6694,0.06,0.06,0.05,0.0759,0.0847,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-21,22.8,75.51,1.9,3.11,4.429,107547.6,107286.8,5973.4,0.6723,0.06,0.06,0.05,0.0758,0.0819,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-22,21.19,63.65,3.9,2.94,4.454,107163.2,108284.6,5727.9,0.6737,0.06,0.06,0.05,0.076,0.0803,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-23,23.08,83.94,0.0,3.44,4.059,120413.2,122838.2,6446.7,0.6714,0.06,0.06,0.05,0.0738,0.0849,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-24,23.76,92.91,2.8,3.46,4.476,102723.6,102600.9,6041.3,0.6688,0.06,0.06,0.05,0.0762,0.0851,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-25,22.78,81.39,0.0,2.68,4.386,112144.1,113791.1,6365.3,0.6763,0.06,0.06,0.05,0.0757,0.078,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-26,23.92,71.92,2.07,2.46,4.43,112228.0,110890.8,6469.0,0.6779,0.06,0.06,0.05,0.076,0.0761,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-27,24.23,76.47,0.0,2.19,4.795,101441.2,101398.4,5690.7,0.6783,0.06,0.06,0.05,0.0781,0.0737,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-28,23.86,77.48,2.02,2.95,4.325,102432.3,101155.8,5982.8,0.6741,0.06,0.06,0.05,0.0754,0.0805,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-29,23.34,74.03,3.81,2.05,4.001,104069.5,103796.5,5947.5,0.684,0.06,0.06,0.05,0.0736,0.0724,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-30,24.44,85.19,0.0,2.94,3.828,111115.6,111966.4,6406.7,0.6769,0.06,0.06,0.05,0.0727,0.0804,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2014-12-31,24.83,84.79,4.72,3.58,4.615,110735.0,112029.1,6148.1,0.6666,0.06,0.06,0.05,0.0771,0.0863,2000.9,1290.6,494.2,102.0,1297000000.0,1.543
2015-01-01,22.88,72.86,0.0,2.61,4.35,113117.8,112293.7,6459.1,0.6768,0.06,0.06,0.05,0.0757,0.0775,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-02,26.17,84.03,1.07,2.48,4.813,117185.1,117780.5,6665.1,0.6753,0.06,0.06,0.05,0.0783,0.0764,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-03,24.25,88.73,0.0,3.98,3.523,109702.4,111106.6,6092.8,0.6691,0.06,0.06,0.05,0.071,0.0899,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-04,24.44,90.87,0.0,3.66,4.557,109475.5,110721.1,5902.2,0.666,0.06,0.06,0.05,0.0769,0.087,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-05,25.38,96.53,0.17,2.28,4.152,116388.4,116748.0,6198.9,0.6808,0.06,0.06,0.05,0.0747,0.0746,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-06,24.8,73.8,0.0,2.8,4.125,94753.2,94242.4,5270.3,0.6762,0.06,0.06,0.05,0.0745,0.0793,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-07,25.78,96.03,0.0,2.89,3.986,106892.0,106209.2,6033.1,0.6761,0.06,0.06,0.05,0.0738,0.0801,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-08,24.95,76.83,0.0,2.79,4.575,121365.5,120403.5,6598.9,0.6736,0.06,0.06,0.05,0.0771,0.0793,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-09,23.83,75.27,0.0,3.74,4.481,121545.0,121567.4,6634.5,0.6656,0.06,0.06,0.05,0.0766,0.0878,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-10,25.14,80.66,0.0,2.68,3.873,105931.1,105112.0,5825.7,0.6785,0.06,0.06,0.05,0.0732,0.0783,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-11,23.23,75.07,0.0,2.75,4.338,104505.2,105266.1,6146.7,0.6752,0.06,0.06,0.05,0.0759,0.0789,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-12,24.9,80.81,0.11,3.0,4.534,115992.4,116315.3,6324.6,0.6718,0.06,0.06,0.05,0.077,0.0812,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-13,24.76,70.36,0.0,3.28,4.357,119063.5,119340.9,6639.7,0.6702,0.06,0.06,0.05,0.076,0.0837,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-14,24.58,76.7,0.0,3.11,4.69,124204.6,121980.7,7166.6,0.6698,0.06,0.06,0.05,0.078,0.0822,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-15,24.74,85.7,0.0,2.85,4.209,116789.1,116879.9,6697.6,0.6748,0.06,0.06,0.05,0.0753,0.0799,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-16,22.51,77.5,0.0,1.58,3.53,113090.5,112627.8,6269.1,0.6902,0.06,0.06,0.05,0.0714,0.0684,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-17,24.29,78.54,0.0,2.2,4.393,102989.3,105271.9,6221.3,0.6796,0.06,0.06,0.05,0.0764,0.074,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-18,25.18,80.39,0.11,2.97,4.4,119244.8,117778.1,6737.1,0.6726,0.06,0.06,0.05,0.0764,0.081,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-19,25.31,84.4,0.0,2.61,4.455,106545.3,106379.7,6107.3,0.6755,0.06,0.06,0.05,0.0768,0.0777,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-20,23.82,67.29,0.0,2.94,4.743,111291.9,111773.9,6397.3,0.6708,0.06,0.06,0.05,0.0784,0.0807,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-21,26.86,80.57,0.0,3.56,3.682,120382.2,119271.4,6863.1,0.6713,0.06,0.06,0.05,0.0724,0.0863,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-22,24.14,75.29,0.0,1.7,4.292,120795.5,123185.1,7084.8,0.6845,0.06,0.06,0.05,0.0759,0.0696,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-23,26.58,77.73,0.0,3.07,4.063,125809.4,128324.1,6887.9,0.6734,0.06,0.06,0.05,0.0746,0.082,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-24,25.93,82.93,0.0,2.18,3.974,104556.3,103711.0,6246.4,0.6819,0.06,0.06,0.05,0.0741,0.0739,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-25,24.59,69.23,0.0,2.92,4.382,118710.2,118067.0,6653.7,0.6728,0.06,0.06,0.05,0.0765,0.0807,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-26,27.8,70.15,0.0,2.32,4.665,119974.8,122610.4,6913.7,0.6766,0.06,0.06,0.05,0.0781,0.0753,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-27,24.0,64.44,0.13,3.61,4.536,129552.8,131425.1,6923.5,0.6657,0.06,0.06,0.05,0.0774,0.0869,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-28,26.8,72.58,0.0,2.4,4.201,120961.1,120574.8,6806.7,0.6785,0.06,0.06,0.05,0.0756,0.0759,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-29,26.97,83.68,0.0,1.92,4.403,115303.7,115858.8,6887.6,0.6816,0.06,0.06,0.05,0.0767,0.0717,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-30,24.85,74.8,0.16,2.54,4.792,118989.8,117399.3,6602.3,0.6737,0.06,0.06,0.05,0.079,0.0773,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-01-31,27.6,67.3,0.0,2.47,4.718,128960.5,131857.9,7482.2,0.6747,0.06,0.06,0.05,0.0786,0.0767,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-01,25.52,72.25,0.23,2.95,4.298,123032.0,123183.1,6747.9,0.6728,0.06,0.06,0.05,0.0762,0.081,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-02,26.28,66.05,0.03,2.52,4.288,129639.0,130463.0,7179.6,0.6767,0.06,0.06,0.05,0.0762,0.0772,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-03,26.31,68.04,0.0,3.73,3.917,128521.1,127383.6,6959.6,0.6678,0.06,0.06,0.05,0.0741,0.0881,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-04,25.86,76.94,0.0,2.16,4.381,131080.5,129656.8,7343.5,0.6793,0.06,0.06,0.05,0.0768,0.0739,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-05,27.15,67.37,0.39,2.16,3.937,121072.3,121679.0,6669.5,0.6818,0.06,0.06,0.05,0.0742,0.0739,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-06,27.19,80.9,0.16,1.85,5.282,116560.9,118852.9,6555.5,0.6769,0.06,0.06,0.05,0.082,0.0711,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-07,23.95,73.61,0.14,2.25,4.273,120335.9,119745.7,6885.4,0.679,0.06,0.06,0.05,0.0762,0.0748,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-08,27.98,74.35,0.0,2.33,4.975,138998.9,137707.4,7607.4,0.6742,0.06,0.06,0.05,0.0803,0.0755,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
2015-02-09,24.19,71.98,0.0,2.35,5.238,131047.1,131512.5,7632.6,0.6725,0.06,0.06,0.05,0.0818,0.0757,2152.1,1388.1,531.6,109.8,1310500000.0,1.642
