date,grid_emissions_tonnes,emissions_intensity_g_per_kwh,emissions_scenario_plus10pp_re,emissions_scenario_plus20pp_re
2019-11-05,78251.11565568,583.0168,65848.77481709847,53446.433978516885
2019-11-06,65908.06383678,578.0973,55370.57235446934,44839.67101952764
2019-11-07,67219.19126114,590.5906000000001,56701.81456535008,46184.437869560184
2019-11-08,70163.97806624,594.3088,59264.62702167424,48365.27597710849
2019-11-09,66962.84232180001,593.1059000000001,56541.022950155115,46112.506624582675
2019-11-10,65647.58419515002,595.2027000000002,55449.658958232154,45258.29782332363
2019-11-11,69205.5091533,590.5944999999999,58373.19244344255,47540.87573358513
2019-11-12,72158.38801392002,603.1792000000002,61114.45866849363,50070.52932306728
2019-11-13,61727.37921526001,594.3337000000001,52136.08352773828,42544.787840216566
2019-11-14,71504.95053416,592.0372,60351.90709524106,49198.86365632216
2019-11-15,57859.53891264,597.4312,48910.369737425885,39961.20056221179
2019-11-16,70317.85490205999,599.4282999999998,59489.97046450603,48662.086026952085
2019-11-17,68118.40308692,594.7481,57545.06651639205,46964.91742430325
2019-11-18,67408.16741952002,595.4196000000002,56946.41621410806,46491.40515142379
2019-11-19,71325.81925672,598.9468,60332.88907965919,49339.95890259837
2019-11-20,70171.47063526,589.6678,59183.958810811055,48196.44698636209
2019-11-21,68815.43080001998,597.1338,58168.40887476065,47528.26780449583
2019-11-22,72554.81658671999,595.3713999999999,61292.532058733304,50030.247530746616
2019-11-23,68927.294568,601.59,58343.08458261864,47765.76663749009
2019-11-24,69629.7227616,592.2990000000001,58767.23143911181,47911.702392672196
2019-11-25,65465.62972337999,598.4941999999999,55374.33224424355,45276.48754741298
2019-11-26,73250.94208509999,598.0986999999999,61944.406815895134,50637.87154669025
2019-11-27,76913.19664847999,595.9159,64989.72768661256,53066.25872474511
2019-11-28,66382.19889632,599.1184,56144.859811852984,45907.520727385985
2019-11-29,69613.34450777998,598.0866999999998,58867.48176978252,48121.619031785056
2019-11-30,68357.633968,602.7924999999999,57883.35005574193,47409.066143483884
2019-12-01,72565.20542007,605.4199,61506.23773762981,50447.27005518962
2019-12-02,69179.88712652998,586.5470999999999,58276.218399544094,47379.46696954116
2019-12-03,70119.21560471997,595.0707999999997,59232.877468806364,48346.53933289276
2019-12-04,70889.07332936002,594.5404000000001,59874.57436223488,48860.07539510979
2019-12-05,70745.28869825,609.1249,60029.993987426606,49314.699276603256
2019-12-06,76229.96600790998,605.1000999999999,64598.941494181185,52967.91698045238
2019-12-07,76698.68388052,605.8702,65007.65843397551,53316.63298743101
2019-12-08,71128.40450408001,612.9508000000002,60424.58903973372,49720.77357538749
2019-12-09,70802.0050248,593.9920000000001,59791.166759841304,48780.32849488263
2019-12-10,72120.3333306,586.606,60763.45184123998,49406.57035187999
2019-12-11,69309.32031740001,589.118,58439.65346448733,47563.054986380404
2019-12-12,74921.61347000001,604.8895000000001,63494.762741149665,52067.91201229935
2019-12-13,66779.37348605998,603.9233999999998,56561.37832038006,46350.060424321804
2019-12-14,72064.43170249998,596.6709999999997,60902.923063378665,49741.414424257324
2019-12-15,67464.3024988,604.4728,57160.96168805476,46857.62087730953
2019-12-16,70388.61738429999,608.7321999999999,59714.54173191272,49040.46607952546
2019-12-17,75734.83255280001,619.0192000000002,64448.436150755384,53162.03974871078
2019-12-18,69659.53703039997,589.2962999999997,58739.20251589042,47825.83325855817
2019-12-19,63427.09742119999,604.3668999999999,53738.01535155946,44048.93328191893
2019-12-20,70100.49533499999,601.2564999999998,59347.19330301705,48593.89127103412
2019-12-21,73470.96735036,604.4098,62245.78386784701,51020.600385334
2019-12-22,68286.47109376,607.7212000000001,57909.60159629521,47532.73209883041
2019-12-23,71271.05902311,598.9069,60288.46961707792,49305.880211045835
2019-12-24,74000.33987317,607.7263,62760.500888202994,51520.66190323599
2019-12-25,68954.23040814,592.9741000000001,58212.25775990471,47470.28511166942
2019-12-26,70281.6768786,609.5443,59637.060721742484,48992.44456488496
2019-12-27,69519.21990160001,593.9920000000001,58707.87513283966,47896.530364079335
2019-12-28,71962.50183474,605.2238000000001,60987.92665492507,50006.15450522969
2019-12-29,77238.69356082,603.1003000000001,65416.41042901628,53594.12729721259
2019-12-30,70276.70177629999,607.5714999999999,59601.23872060771,48925.775664915396
2019-12-31,80948.87702164,598.3444,68457.48854128618,55966.10006093233
2020-01-01,72234.36812343998,603.2691999999998,61185.10029201881,50135.83246059763
2020-01-02,76076.74260748,611.5892,64610.625673622635,53136.900304661
2020-01-03,73604.19463915,611.4264999999999,62502.55264592854,51400.910652707054
2020-01-04,75687.87506999998,603.8604999999999,64118.72235725701,52549.56964451404
2020-01-05,70180.77193454,613.9716999999999,59637.44669056175,49094.12144658349
2020-01-06,72035.49963499999,605.7984999999999,61064.614334346414,50093.729033692805
2020-01-07,77836.1321815,600.1105,65861.07551971654,53886.018857933115
2020-01-08,72320.82674936,605.1871,61292.35594769116,50263.88514602232
2020-01-09,78129.93071790002,610.8721000000002,66334.9205697072,54539.91042151445
2020-01-10,75092.87833067999,600.8756999999999,63544.58525122603,52003.80070875142
2020-01-11,77110.72936665003,599.5213000000003,65243.749170564515,53376.768974479004
2020-01-12,77786.27758865998,601.4250999999999,65846.266321962,53906.25505526402
2020-01-13,79928.22212275003,622.6855000000003,68102.39656849469,56276.57101423936
2020-01-14,74116.52564096001,605.6776000000001,62824.92409782412,51533.32255468823
2020-01-15,75007.38694005001,600.3045000000002,63470.166500278945,51940.44604920304
2020-01-16,71781.730615,595.4875,60652.0715310083,49522.41244701663
2020-01-17,78244.24042937,618.1753,66577.9583042521,54911.67617913422
2020-01-18,75527.38579243999,595.6954,63827.15024686593,52126.91470129191
2020-01-19,74696.19702544,606.6981999999999,63320.792230277846,51945.387435115714
2020-01-20,89329.82471622,618.3133,76022.86275608129,62715.90079594261
2020-01-21,78718.64508581998,602.4130999999999,66670.96149849494,54615.40525939614
2020-01-22,78788.94193995002,609.7531000000001,66861.31848812859,54933.695036307174
2020-01-23,78470.18790897999,607.9633,66569.53220505567,54668.876501131344
2020-01-24,79139.72962049997,608.7324999999997,67154.51099997018,55169.2923794404
2020-01-25,80095.32162743999,602.3961999999998,67828.69305944686,55562.064491453726
2020-01-26,81439.54987629998,617.4948999999998,69275.7194919293,57111.889107558636
2020-01-27,83211.53621510998,608.1420999999999,70595.18826315492,57978.84031119983
2020-01-28,85683.82653736002,600.1966000000001,72514.10801162146,59344.38948588293
2020-01-29,84306.62649376,598.5442,71302.33829045476,58298.050087149546
2020-01-30,78448.05224112,603.8107000000001,66463.5668622335,54479.08148334703
2020-01-31,83835.19305336,608.9032,71135.99124582681,58436.78943829368
2020-02-01,87216.48589684001,609.5926000000001,74028.6572004038,60840.82850396766
2020-02-02,81495.82803726001,616.5211,69312.42366919947,57129.01930113896
2020-02-03,86075.40184196002,602.8846000000002,72899.60237418699,59723.80290641399
2020-02-04,86497.73860402,609.8902,73420.49453209284,60343.250460165655
2020-02-05,89970.72975854999,604.8854999999999,76234.52413479162,62507.31468439175
2020-02-06,87543.84230752,611.2987,74340.56377534295,61137.28524316595
2020-02-07,87999.16480812001,611.9161,74744.74591081835,61490.3270135167
2020-02-08,77901.82671808003,603.0496000000003,65989.60531914618,54077.38392021241
2020-02-09,92221.26606710999,608.2550999999999,78234.85876071875,64257.672658813724
2020-02-10,86536.17382944001,620.8624000000001,73690.32476919633,60844.47570895266
2020-02-11,82057.29698095,591.9385000000001,69266.31937070459,56475.3417604592
2020-02-12,86311.17033678001,608.1982,73235.33322004582,60159.49610331168
2020-02-13,90682.6208912,601.4992,76775.47868419743,62868.33647719487
2020-02-14,88960.98204608,604.6108,75386.50567783046,61812.02930958086
2020-02-15,83194.24952980001,618.0644000000001,70799.51526103957,58396.46073530052
2020-02-16,97342.90201134002,615.2886000000001,82756.941130451,68180.71356643146
2020-02-17,84124.52347713,608.9533,71391.23177723162,58657.94007733328
2020-02-18,89701.27853544,614.4424,76248.54135823491,62795.804181029824
2020-02-19,91142.2600477,598.3344999999999,77082.96383031055,63023.66761292106
2020-02-20,84908.06364986999,605.6628999999999,71988.04876856071,59068.03388725146
2020-02-21,90888.51342510001,600.3355,76925.05868076878,62961.60393643758
2020-02-22,92957.52962864,606.6916,78825.30032533288,64693.07102202582
2020-02-23,82479.27576392,604.2004,69893.7329255103,57308.19008710064
2020-02-24,87467.65502344999,605.9754999999999,74161.50168900556,60855.348354561116
2020-02-25,86452.05995529999,600.2593999999999,73171.33654214027,59881.967058377966
2020-02-26,95122.7363615,608.437,80721.38901854846,66320.0416755969
2020-02-27,91370.198086,594.0652,77178.81013637158,62987.42218674319
2020-02-28,89949.85312064002,615.4474000000001,76487.42785930913,63025.0025979782
2020-02-29,93360.17914030001,600.7231,79027.48459342633,64694.79004655264
2020-03-01,87083.05187791,613.8310999999999,74025.63439314037,60959.507732265316
2020-03-02,91481.65113008,607.7776,77609.47193327859,63737.29273647718
2020-03-03,88138.04319679999,604.7787999999999,74703.48243284853,61268.92166889704
2020-03-04,95564.9572576,605.0866000000001,81014.20262516287,66463.44799272576
2020-03-05,94452.80675679,610.2939,80176.50390555018,65909.64539055241
2020-03-06,99136.64219831002,617.7319000000001,84352.78652855898,69568.93085880793
2020-03-07,96035.66446963997,608.6457999999998,81502.79918641246,66969.93390318495
2020-03-08,89931.15983581,593.3203,75962.56743047091,61993.975025131826
2020-03-09,102348.16570859996,600.9669999999998,86653.00059225957,70957.83547591911
2020-03-10,101633.51246320001,602.5744000000001,86099.11640201748,70564.72034083496
2020-03-11,97005.62253368001,595.4977,81978.47861913076,66951.33470458152
2020-03-12,100114.05745859997,613.2297999999998,85075.70294038537,70037.34842217078
2020-03-13,92469.55288301,603.7649,78365.20555384998,64251.610344613655
2020-03-14,96309.07733495998,602.9778999999999,81594.44720999648,66879.81708503299
2020-03-15,101008.90032801998,601.9137999999999,85532.05775403367,70055.21518004737
2020-03-16,95227.63016928,602.2156,80651.86433763616,66076.09850599233
2020-03-17,98460.85474148,602.4273999999999,83397.42442163423,68333.99410178848
2020-03-18,104033.8898936,615.892,88480.67836921643,72927.46684483289
2020-03-19,94768.05989551997,596.7543999999998,80122.26464218665,65476.469388853344
2020-03-20,101263.15233887998,599.6256,85693.78885744988,70134.55067872336
2020-03-21,89581.74025760002,598.0880000000002,75784.55596891115,61978.41261028961
2020-03-22,100521.12669671999,602.7291999999999,85158.59888056223,69796.07106440439
2020-03-23,93936.03226452999,604.8498999999999,79630.37086415323,65324.70946377642
2020-03-24,107972.97778681,591.7777000000001,91139.49671807683,74306.01564934368
2020-03-25,99895.59823992,609.8475999999999,84815.41764236678,69735.2370448136
2020-03-26,102659.82438780002,608.7766000000001,87123.90274958286,71587.98111136576
2020-03-27,97959.70401952002,589.1296000000001,82620.53423822763,67281.36445693519
2020-03-28,102257.02930980001,596.7645000000001,86446.00881572429,70645.21300211149
2020-03-29,100894.85124932,601.6941999999999,85440.53159317996,69986.21193703989
2020-03-30,102180.08626581999,588.4343,86172.95139536147,70155.59749437332
2020-03-31,104027.48560649999,595.2420999999999,87913.88440637558,71800.28320625113
2020-04-01,108260.25874000002,597.6475,91559.12372113208,74857.98870226413
2020-04-02,105961.35756194999,591.1917,89433.80400224579,72916.84551879008
2020-04-03,103513.11242209999,592.9485999999999,87417.99470128719,71322.8769804744
2020-04-04,103985.67071430999,593.5699,87832.26292851748,71678.85514272498
2020-04-05,98154.11293467,583.2879,82614.02906196077,67083.75961910194
2020-04-06,105761.28747355999,601.6151,89562.66289045135,73353.4611208767
2020-04-07,104844.74466245,596.0593,88632.64314453489,72420.54162661977
2020-04-08,107586.16735699,606.4681,91242.3385446766,74898.50973236319
2020-04-09,100927.34247959997,591.6611999999999,85198.06870641612,69478.88665830773
2020-04-10,103228.62163676998,580.2362999999999,86805.20960406066,70392.119401332
2020-04-11,96841.7788833,581.1453999999999,81478.019933729,66114.26098415803
2020-04-12,105151.05088312,595.2891999999999,88874.90239187624,72598.75390063244
2020-04-13,108679.35098232001,593.7896000000001,91815.11542907314,74940.01085382584
2020-04-14,109943.3015562,605.9836,93226.15352754146,76509.00549888295
2020-04-15,115441.68912625001,595.1753000000001,97584.89697929232,79716.55950888965
2020-04-16,102727.995284,593.47,86766.7238420247,70805.45240004937
2020-04-17,119524.64755446,594.7867,101004.53084054189,82484.41412662383
2020-04-18,103980.74419284,591.8071,87799.03843063682,71617.33266843364
2020-04-19,104739.47621511001,584.1033000000001,88198.42826751023,71667.85322024197
2020-04-20,107694.28831449001,588.2147,90828.01157925469,73950.96433813735
2020-04-21,113790.78626904002,596.3512000000002,96219.84082817404,78648.89538730813
2020-04-22,107354.850008,599.5468,90870.95541678378,74387.06082556756
2020-04-23,115661.3284078,586.6595,97507.44034536745,79341.9849933652
2020-04-24,110277.47590019999,599.8753,93343.84388166423,76410.21186312847
2020-04-25,104175.0499726,600.6524,88211.16515457848,72236.86178970504
2020-04-26,107111.1804572,581.356,90112.9718475125,73114.76323782501
2020-04-27,105975.65908545001,586.6135,89321.59943173741,72667.53977802487
2020-04-28,106776.03983113999,587.6433999999999,90026.76356696196,73277.48730278395
2020-04-29,108557.45384959999,591.616,91636.84359474285,74716.23333988569
2020-04-30,115221.60512076001,594.3633000000001,97348.54934084034,79487.01456933196
2020-05-01,110185.12305979997,576.8310999999999,92575.1143810562,74965.10570231244
2020-05-02,107803.38208388,583.7566,90779.2490838327,73755.11608378535
2020-05-03,114550.68997326001,586.2531,96535.9492426368,78532.6624356186
2020-05-04,109175.01977364,587.2978,92041.07362537736,74907.12747711476
2020-05-05,108013.64361743999,596.5178999999999,91314.86256112967,74626.8817891527
2020-05-06,114164.76571924001,585.0532000000001,96176.47291243587,78188.18010563178
2020-05-07,111681.09900919003,579.8239000000002,93927.319550171,76173.54009115201
2020-05-08,110113.192395,587.5875,92825.10209200521,75548.02200722812
2020-05-09,103186.45974049998,577.8309999999999,86722.55415223076,70258.64856396151
2020-05-10,117748.76989961999,585.7561999999999,99218.04451263811,80675.54307106083
2020-05-11,99807.53387548002,577.9558000000001,83882.2300846717,67956.92629386339
2020-05-12,108215.20160058001,570.9703000000001,90732.21991579887,73249.23823101772
2020-05-13,109589.75858992,575.5812999999999,92026.45346369811,74463.14833747623
2020-05-14,103449.31880232,564.1288000000001,86538.74125367371,69628.16370502744
2020-05-15,120298.66845859999,585.1501,101347.4149951331,82396.1615316662
2020-05-16,107357.58696516001,582.6077,90376.57470475059,73384.82561196148
2020-05-17,107159.34038276003,571.8004000000001,89872.06686803028,72584.79335330054
2020-05-18,116703.26494928003,574.1488000000002,97949.49321890854,79195.721488537
2020-05-19,113371.99582089999,585.163,95506.2342331619,77640.47264542378
2020-05-20,103777.45858528998,574.7790999999999,87118.03565077457,70458.61271625919
2020-05-21,115987.4149992,579.3855,97526.88370162286,79077.9499857875
2020-05-22,108075.11365563999,572.3308,90654.62365324722,73234.13365085443
2020-05-23,106046.28007803997,569.2512999999998,88870.6764560719,71695.07283410385
2020-05-24,107445.12086646,584.8145999999999,90502.2023675059,73570.0273062947
2020-05-25,115208.39798937003,574.3239000000001,96703.9215982977,78210.96489505557
2020-05-26,106702.03328201998,556.4649,88991.00818580373,71290.65222600206
2020-05-27,116074.22261375,572.6125,97373.94802533192,78673.67343691386
2020-05-28,112545.03010179,559.0519,93953.64060117902,75362.25110056813
2020-05-29,119870.39290080001,587.0440000000001,101044.10656991997,82217.82023904001
2020-05-30,108200.88689272999,564.4603,90514.91535745109,72828.94382217221
2020-05-31,109604.64994864,584.7178,92341.10485237416,75077.55975610836
2020-06-01,110798.88889904002,575.4244,93032.2173422717,75265.54578550345
2020-06-02,106615.54976007997,566.9115999999998,89261.30480723755,71907.05985439516
2020-06-03,102660.77740864,565.9456,85918.8683046928,69176.95920074565
2020-06-04,115905.67860144,573.1141,97259.01585735852,78612.35311327703
2020-06-05,111427.55974496999,562.6981,93149.85748019998,74872.15521542996
2020-06-06,105992.43140475,568.1245,88790.09223090524,71587.75305706054
2020-06-07,107052.17114791999,570.3948999999999,89738.10243419098,72424.03372046199
2020-06-08,107341.38250932,574.5364,90104.9821704134,72868.5818315068
2020-06-09,108610.91560347,576.5893,91241.08117464108,73871.24674581214
2020-06-10,113799.07550800002,557.1640000000001,94940.55888672339,76082.04226544681
2020-06-11,103151.87113797001,564.6721000000001,86299.32803690103,69446.7849358321
2020-06-12,98767.02677117998,559.7961999999999,82479.51107102956,66191.99537087913
2020-06-13,113757.3305902,557.251,94914.97295977447,76072.61532934895
2020-06-14,110110.99925456001,574.5904,92435.45660025474,74759.91394594952
2020-06-15,105846.9129264,557.6496,88314.08691948361,70791.84454549658
2020-06-16,112745.19141774,563.7051,94274.16491682082,75814.41180770427
2020-06-17,120038.34066744,574.2148,100756.08223508213,81473.82380272429
2020-06-18,109005.86517737001,557.0593,90950.21593591412,72894.5666944582
2020-06-19,108556.40209227,573.0091,91081.37167139864,73606.34125052727
2020-06-20,112030.21889477999,553.3290999999999,93332.67564513997,74635.13239550003
2020-06-21,107182.40902663997,554.2212999999998,89333.1483587956,71483.88769095123
2020-06-22,106578.38474166999,560.8571,89054.45721909632,71519.87079215806
2020-06-23,98346.89191683999,548.5563999999999,81797.74515734788,65248.59839785579
2020-06-24,106656.17000724,571.5388,89449.70458941389,72243.23917158783
2020-06-25,107877.09111907998,568.7986,90378.66875523726,72880.24639139454
2020-06-26,106520.66330999999,556.8616,88875.75197242036,71230.84063484077
2020-06-27,108936.52989055999,543.8473,90434.12746145437,71931.72503234874
2020-06-28,103684.1021169,568.7538,86858.8234989682,70043.91225451072
2020-06-29,110920.02522698998,572.1540999999999,93042.73564449845,75165.4460620069
2020-06-30,114499.51002298,569.7247,95964.2352135196,77428.96040405928
2020-07-01,109317.60062999999,554.377,91109.49116684207,72901.38170368421
2020-07-02,100129.45034917998,568.0632999999999,83860.89291861394,67592.33548804793
2020-07-03,105127.5991845,555.505,87666.57402904224,70205.54887358451
2020-07-04,101510.49962459998,553.9284999999999,84589.90992253348,67669.32022046689
2020-07-05,99571.65144602,559.3957,83143.57708135071,66715.50271668143
2020-07-06,103598.27306222002,550.7611,86240.55447149705,68882.83588077413
2020-07-07,91711.72138135998,556.7703999999999,76501.3094816999,61290.897582039885
2020-07-08,108913.70752209003,559.1601000000002,90930.32900207448,72957.840763783
2020-07-09,102833.3614818,561.5443,85927.67502013393,69021.98855846786
2020-07-10,93010.4537346,554.9914,77539.19588459998,62067.93803459999
2020-07-11,96473.30769573,550.8489000000001,80292.28768337911,64120.91403716118
2020-07-12,105316.03619992,560.2948,87972.70875512803,70629.38131033609
2020-07-13,98566.691866,574.234,82747.28595918183,66927.88005236365
2020-07-14,103295.34710999999,553.9574999999999,86065.22882879838,68845.43904945756
2020-07-15,96883.70133227999,545.8002999999999,80493.67008127083,64103.63883026165
2020-07-16,102197.64868811,550.5013,85061.69315755693,67925.73762700388
2020-07-17,103296.16696828001,555.2041,86116.36969136342,68936.57241444684
2020-07-18,100467.66581870001,560.017,83908.55847988279,67349.45114106558
2020-07-19,99428.24934500002,553.9564,82851.52846027681,66274.8075755536
2020-07-20,96483.97290952,550.7818,80303.31461780256,64122.656326085074
2020-07-21,94763.34350532002,558.9531000000002,79098.09523928768,63442.32236006723
2020-07-22,97178.13812023003,535.7689000000001,80415.97368672068,63653.80925321129
2020-07-23,98624.50610211998,572.5683999999999,82725.41543901524,66826.3247759105
2020-07-24,94189.08300000001,556.1800000000001,78549.04201060071,62909.00102120142
2020-07-25,98107.95913686,563.3794,82036.78637391883,65965.61361097764
2020-07-26,90340.74940519998,544.7332999999999,75032.43850248742,59715.092621336495
2020-07-27,98341.26277690001,567.4570000000001,82348.71331523947,66356.16385357898
2020-07-28,105656.24081029999,562.6701999999999,88328.73936218265,71001.2379140654
2020-07-29,101406.33946116001,559.2358,84666.39941582763,67926.45937049526
2020-07-30,95790.842112,549.76,79701.77020303447,63612.69829406897
2020-07-31,94668.83777198,557.3998,78990.25807644415,63311.67838090831
2020-08-01,98534.89853864998,555.8454999999999,82171.34914769762,65807.79975674523
2020-08-02,92902.88484895004,557.2039000000002,77505.23741331679,62107.5899776836
2020-08-03,99770.74785081,559.0309,83287.5925327714,66804.43721473284
2020-08-04,95288.18579274998,542.6424999999999,79062.27538291809,62836.36497308612
2020-08-05,97474.49445323,550.8157,81125.14483328888,64775.795213347774
2020-08-06,94221.0512364,556.219,78579.13336092292,62937.215485445944
2020-08-07,88291.205373,538.405,73134.11941571523,57977.03345843047
2020-08-08,91774.54934829999,546.6642999999999,76269.98630987518,60765.42327145036
2020-08-09,86976.2264085,558.261,72588.15615551788,58208.78265550137
2020-08-10,93008.0335304,554.254,77505.79080282105,62003.54807524211
2020-08-11,95039.44016565,553.7334999999999,79180.1972793628,63320.95439307557
2020-08-12,92880.02835744,553.3671999999999,77387.31820699976,61894.608056559504
2020-08-13,95220.88048367998,566.1711999999999,79689.58543506866,64158.29038645736
2020-08-14,96135.364143,554.7325,80126.7016217346,64118.039100469236
2020-08-15,88059.4829422,554.4679,73394.48302019227,58729.48309818457
2020-08-16,82753.22756032001,538.6009,68557.28776844188,54361.34797656378
2020-08-17,98794.48745841999,549.3981999999999,82179.01891411262,65563.55036980525
2020-08-18,92753.14478065999,558.4305999999999,77415.63201753097,62078.11925440198
2020-08-19,86723.41207631999,553.8232999999999,72261.43827213458,57790.791259420694
2020-08-20,93514.20102080003,544.9120000000001,77654.3305071729,61794.45999354576
2020-08-21,86205.92671152002,567.4967000000001,72187.08465881852,58159.62115130044
2020-08-22,85974.54238911999,563.7808,71892.53202999335,57810.52167086672
2020-08-23,85674.61926218001,552.0994000000001,71342.33231861005,57010.04537504012
2020-08-24,86669.37836608,555.5416,72256.80573352712,57844.233100974205
2020-08-25,84231.28533904998,552.0144999999999,70138.67874184999,56046.072144649996
2020-08-26,95175.21182208002,557.2528000000001,79399.70155880111,63624.19129552216
2020-08-27,86560.51207363998,561.2553999999999,72311.80894084979,58063.105808059605
2020-08-28,84677.51371384002,548.4572000000001,70423.01129822533,56160.040284379436
2020-08-29,84279.32081383,551.1071000000001,70148.76681349988,56009.78403821091
2020-08-30,77422.00962239999,560.2884999999999,64658.04923690626,51894.08885141257
2020-08-31,85410.85588274998,538.8224999999999,70745.18874571621,56088.06184024756
2020-09-01,76760.40783037,538.4719,63583.26324221829,50406.11865406659
2020-09-02,92371.12695181998,547.7937999999999,76783.17073037381,61195.21450892762
2020-09-03,89233.2001867,554.1299,74357.37144567679,59472.618492213674
2020-09-04,83163.42658161998,541.1857999999999,68962.67647079319,54753.609185590765
2020-09-05,85638.70167901,558.6103,71476.85442999464,57315.007180979315
2020-09-06,89194.18917776,563.3692,74571.72088770186,59949.252597643725
2020-09-07,83599.273509,559.3047,69787.27871355624,55983.64300955425
2020-09-08,78481.8431408,567.226,65701.90022891808,52921.95731703616
2020-09-09,86949.79720398,561.1594,72629.20314701535,58308.60909005067
2020-09-10,87364.71360356001,548.0308000000001,72640.9309529637,57917.14830236741
2020-09-11,79222.72873074,555.3308999999999,66035.45041279982,52856.09357558463
2020-09-12,78121.80929375999,556.7371999999998,65164.921440673716,52200.22062536186
2020-09-13,82741.90004359999,558.9838,69063.55628505819,55385.21252651636
2020-09-14,75550.05423544999,542.7193,62681.96551208976,49813.87678872952
2020-09-15,80386.56725037999,555.1478,67010.18673835618,53625.76676566122
2020-09-16,79540.81500583999,560.3580999999999,66413.8661204894,53286.91723513881
2020-09-17,84399.6039625,558.799,70442.60618125001,56485.6084
2020-09-18,83275.88683395002,570.7483000000001,69804.6884890005,56333.49014405101
2020-09-19,75752.7053067,572.073,63521.990566365166,51298.8503391097
2020-09-20,71112.63115392,545.1136,59049.05196719902,46985.472780478034
2020-09-21,85662.40964707,565.0633,71657.67583114243,57652.94201521489
2020-09-22,77909.71360320997,566.1750999999997,65197.62432324306,52485.53504327615
2020-09-23,70930.61763352,558.9868,59205.03596001034,47479.454286500695
2020-09-24,73197.86590775999,561.3780999999999,61144.14967670984,49090.43344565968
2020-09-25,78406.96137008001,561.7136000000002,65508.10936524645,52601.41588012788
2020-09-26,75865.44427967002,547.8397000000001,63061.74382909407,50258.04337851814
2020-09-27,73105.02649123999,549.9963999999999,60816.96342186889,48528.900352497774
2020-09-28,75150.55453125002,564.0625000000001,62847.80937469262,50545.06421813524
2020-09-29,74858.18574850001,555.4885,62401.63471093385,49945.08367336771
2020-09-30,82618.21111232002,568.2508000000001,69184.46148160096,55750.711850881904
2020-10-01,73746.54107600002,569.1088000000002,61770.225609482135,49793.91014296429
2020-10-02,74741.06593159,572.8729,62690.855662654554,50640.64539371912
2020-10-03,69740.41312827,573.1927,58508.92071205163,47277.42829583328
2020-10-04,70192.17579146998,558.6462999999999,58587.04170851245,46981.9076255549
2020-10-05,84273.70785027997,569.8581999999998,70616.54078625313,56959.37372222631
2020-10-06,74533.45462881999,560.8965999999999,62248.34370332289,49963.23277782577
2020-10-07,65556.61646911998,568.7202999999998,54906.20935924996,44255.80224937992
2020-10-08,69956.51629055999,564.7775999999999,58503.17563475091,47056.82993107566
2020-10-09,72301.77187854,556.2706000000001,60285.237764081394,48268.7036496228
2020-10-10,74045.2028118,571.8262,62092.82330458737,50140.44379737475
2020-10-11,70842.59640500003,566.5708000000002,59297.13601316777,47751.67562133553
2020-10-12,74227.7096365,564.8275,62084.88787141775,49942.06610633547
2020-10-13,69939.83797185,563.1702999999999,58465.06650139959,46990.29503094918
2020-10-14,76722.1794201,560.9995,64079.14249328918,51436.10556647838
2020-10-15,69403.65023788002,565.8772000000001,58064.22557655742,46724.80091523488
2020-10-16,71175.24741808,560.6032,59449.44428798653,47723.64115789307
2020-10-17,71519.572176,572.468,59976.33714405403,48425.94943962321
2020-10-18,64489.69733371999,571.1085999999999,54051.9317769758,43614.16622023162
2020-10-19,69832.52700921001,572.7043000000001,58579.6179896887,47326.7089701674
2020-10-20,75355.56789411999,569.4165999999999,63130.62220019594,50905.676506271906
2020-10-21,70436.26599229999,570.5142999999999,59026.59897108787,47616.93194987574
2020-10-22,65560.87319215001,563.7487000000001,54816.59494757409,44072.31670299821
2020-10-23,69917.17154864,573.5203,58661.72364725521,47406.275745870415
2020-10-24,71409.55162109999,582.9669999999999,60097.10246326536,48784.653305430715
2020-10-25,66145.01799148,573.5640999999999,55491.483754251654,44837.94951702334
2020-10-26,68126.55705186001,553.9902000000001,56752.88220941745,45386.01934148266
2020-10-27,73529.8298304,579.2560000000001,61806.03537086512,50082.24091133023
2020-10-28,69140.47330776,562.1844,57768.30927667313,46403.05860158145
2020-10-29,65388.4184228,556.006,54520.08194605088,43651.74546930177
2020-10-30,75240.82177299999,579.2656999999999,63242.05894862711,51235.771289593446
2020-10-31,73646.09419599998,578.2549999999998,61890.489017874774,50127.51849379534
2020-11-01,72289.54028657002,568.3627000000001,60538.47001314398,48787.39973971795
2020-11-02,71305.8128794,577.4427999999999,59893.75637801433,48481.69987662865
2020-11-03,74110.36601916,581.3289,62331.82280372605,50560.68988386447
2020-11-04,70991.80500986,575.2894,59599.20427962371,48206.60354938745
2020-11-05,68608.87433036,573.3182,57556.8687263015,46498.00154865264
2020-11-06,71657.67519348003,572.7647000000002,60099.060677741945,48533.279677836144
2020-11-07,68044.0232412,573.787,57094.74927801817,46145.47531483635
2020-11-08,70981.33090509998,574.4661999999998,59570.11499898298,48158.89909286595
2020-11-09,66952.10601920001,571.3105000000002,56124.43862828067,45296.771237361354
2020-11-10,71690.94515618001,577.6897,60229.53648470521,48768.12781323044
2020-11-11,71927.85984007998,575.3611999999999,60391.67211067778,48848.29087594104
2020-11-12,71925.99381077001,581.2939000000001,60502.88094979696,49079.76808882392
2020-11-13,72833.9467572,580.6685,61261.45281406035,49681.67474783268
